room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4,2,1,119,Lovely canal house in Amsterdam,52.36682,4.856559
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,2,1,107,Great apartment near Vondelpark,52.358813,4.854295
Entire home/apt,Amsterdam,De Baarsjes / Oud West,24,5,2,1,118,Perfect located amazing and light apartment,52.360612,4.854758
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,119,Nice bright groundfloor apartment,52.359736,4.849533
Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,5,4,2,104,Cosy & convenient in De Baarsjes,52.361661,4.853653
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,4.5,2,0,107,Lovely New Apartment near Vondelpark,52.360181,4.859507
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,119,Lovely apartment near Vondelpark,52.358692,4.85271
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,118,Ground floor appartment with garden near centre,52.359848,4.849983
Entire home/apt,Amsterdam,De Baarsjes / Oud West,24,5,2,1,118,Nice apartment in Amsterdam old-west - 5.0 STARS!,52.358886,4.85093
Entire home/apt,Amsterdam,De Baarsjes / Oud West,51,4.5,2,1,108,Best of two different world's,52.359996,4.856864
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5,2,1,119,Lofty comfortable place in Oud-West,52.361243,4.857906
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.5,2,1,108,Cosy Apartment in Oud-West,52.364894,4.864962
Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,5,2,1,119,Charmante woning nabij centrum!,52.367576,4.875197
Entire home/apt,Amsterdam,De Baarsjes / Oud West,28,4.5,4,2,106,Sunny central Family apartment,52.35982,4.862708
Entire home/apt,Amsterdam,De Baarsjes / Oud West,28,4.5,2,1,119,Comfortable Apartment at Vondelpark,52.360667,4.863258
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,119,Lovely one bedroom apartment in city center,52.35997,4.865835
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,60,4,2,1,119,View into park / museum district,52.357456,4.861242
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,1,0,2,1,119,Unique & Cosy APT near Museum Square!,52.35596,4.873925
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,2,1,118,Spacious apartment close to Vondelpark,52.360889,4.860956
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,108,cool bohemian apartment near center,52.365971,4.864549
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,5,2,1,108,Cosy Amsterdam apartment ,52.365647,4.854605
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,4.5,2,1,108,Spacious appartment with garden,52.368145,4.851374
Entire home/apt,Amsterdam,Bos en Lommer,7,4.5,4,1,114,Lovely apartment in Amsterdam,52.375014,4.848703
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,108,Bright apt. near vibrant Jordaan area.,52.371946,4.865999
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,2,1,108,Nice City-app on Old Market A'dam,52.36656,4.865906
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.5,3,1,107,Amsterdam,52.36729,4.868654
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,3,119,Great apartment + roof terrace with amazing view!!,52.35881,4.857154
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,118,Light apartment with garden;ten min to Leidseplein,52.360689,4.851492
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,119,Spacious apartment near Vondelpark,52.358573,4.851727
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,108,"Apartment near Vondelpark, 2-4 pers",52.358134,4.850265
Entire home/apt,Amsterdam,De Baarsjes / Oud West,20,4.5,2,1,115,Cosy apartment in quiet street,52.359668,4.851672
Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,4.5,2,2,119,Spacious apartment at Vondel Park,52.358497,4.858359
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,119,Amsterdam Studio,52.365028,4.87569
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5,2,1,113,your Vondelpark appartment,52.355552,4.852431
Entire home/apt,Amsterdam,De Baarsjes / Oud West,22,4.5,4,1,114,Beautiful apartment with garden!,52.360006,4.861566
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,4.5,2,1,109,Bright apartment near Vondelpark,52.360401,4.859351
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,23,5,2,1,118,"Cosy, Bright & Luxurious with balcony@Vondelpark",52.35286,4.853105
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,2,2,118,Beautifull apt in popular Amsterdam old west,52.357776,4.859516
Entire home/apt,Amsterdam,De Baarsjes / Oud West,90,5,4,1,119,"Large, sunny, lovely roofterrace! 2 awesome cats",52.359635,4.867128
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0,1,1,119,Lovely apartment in Amsterdam South,52.347988,4.860127
Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,4.5,2,1,119,Apartment close to Vondelpark!,52.358461,4.856958
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,119,Superb apartment near Vondelpark,52.360207,4.856115
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,3,1,119,Beautiful bright apartment next to Vondelpark,52.35995,4.855248
Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,5,4,1,118,120m2 Penthouse with Rooftop next to Vondelpark,52.359214,4.854401
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,14,4.5,2,1,119,Cozy apartment near the Vondelpark,52.355409,4.854492
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,108,Bright apartment near Vondelpark,52.360361,4.855832
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,20,4.5,2,1,119,Cosy Apartment Amsterdam Oud-Zuid,52.347031,4.860279
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,2,2,118,Luxury Apartment amazing Canal view,52.354977,4.853349
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,53,5,2,1,118,Apartment next to Vondelpark!,52.352783,4.855391
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,3,1,113,Cosy apartment with sunny garden,52.360762,4.856527
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,5,2,1,117,Bright apartment with canal view near Vondelpark,52.347278,4.860662
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,1,0,2,1,119,Haven of tranquility in stylish zone nr Vondelpark,52.352479,4.855711
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,2,119,Lovely first floor apartment near Vondelpark,52.359239,4.857716
Entire home/apt,Amsterdam,De Baarsjes / Oud West,28,5,3,1,108,Dreamhouse near Vondelpark,52.364286,4.864035
Entire home/apt,Amsterdam,De Baarsjes / Oud West,46,4.5,3,1,118,canal-view flat (cozy minimalist style),52.367023,4.862734
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,40,5,2,1,119,"Sunny, spacious apartment near Vondelpark",52.356375,4.865793
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,4.5,2,1,114,GREAT Modern full apartment near Vondelpark,52.350393,4.853107
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,40,5,2,1,115,Sunny & cozy apartment Amsterdam,52.351149,4.85663
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,119,"Quiet apartment in ""Oud-West"", near the Vondelpark",52.360368,4.862615
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,3,1,107,Wine lovers super central and cosy apartment,52.356857,4.856756
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,30,5,4,1,119,1 bedroom apartment at the Vondel park,52.353912,4.864149
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,114,Lovely two storey apartment in center of Amsterdam,52.367273,4.873395
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,4.5,2,1,119,Authentic & charming  apartment,52.353648,4.898702
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0,2,1,119,Cozy one bedroom apartment with balcony - De Pijp,52.352492,4.891038
Entire home/apt,Amsterdam,Oud Oost,6,4.5,2,1,108,Modern city apartment Amsterdam,52.353097,4.918409
Entire home/apt,Amsterdam,Watergraafsmeer,0,0,2,1,119,Lovely and spacious house for two,52.343635,4.925122
Entire home/apt,Amsterdam,Centrum Oost,10,4.5,2,1,119,apartment in the hart of Amsterdam,52.359809,4.893323
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,39,4.5,3,1,118,"The Pijp, quiet street, near centre",52.356907,4.889007
Entire home/apt,Amsterdam,Oud Oost,6,4.5,2,1,107,Appartment eastside of city centre,52.363989,4.929451
Entire home/apt,Amsterdam,Oud Oost,19,5,3,0,107,Cozy Studio for 2(+1) & 2 bikes,52.362909,4.928354
Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,24,5,2,1,114,Fully equipped apartment in de Amsterdamse Pijp,52.349948,4.890349
Entire home/apt,Amsterdam,Oud Oost,26,5,2,1,108,Cosy apartment nexto Amstel River,52.348969,4.91342
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,2,1,114,Cosy house with beautifull garden,52.367093,4.855265
Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,5,2,1,107,Vondelpark apartment & roofterrace,52.360996,4.855609
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,5,2,1,106,Ground floor apartment with garden,52.36104,4.850419
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,0,119,"Bright apartment with balcony, 2 people",52.372565,4.849224
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,4.5,2,1,108,Central located house with garden in Hip West area,52.365715,4.864126
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,119,Nice apartment in the West area,52.367831,4.854288
Entire home/apt,Amsterdam,De Baarsjes / Oud West,23,5,2,1,124,Nice apartment close to city center,52.371456,4.854782
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,5,2,1,114,Sunny & cosy apt. near city center,52.36849,4.852044
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,109,cozy&vintage canal view apartment,52.364491,4.855878
Entire home/apt,Amsterdam,De Baarsjes / Oud West,44,4.5,2,1,114,Studio apartment perfect for 2 pers,52.362086,4.862803
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,4,2,118,Beautiful apartment Amsterdam west,52.361749,4.851743
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,108,Cozy stay in nice neighbourhood,52.360931,4.855216
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5,2,1,119,Apartment available in Amsterdam,52.362126,4.856871
Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5,2,1,107,"Renovated, Cosy Appartment & Garden",52.361078,4.856264
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4,2,1,108,Spacious apartment with canal view,52.368319,4.85768
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,4,2,107,Ruim appartement aan Rembrandtpark,52.366524,4.850286
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,117,Cozy apartement in Oud-West,52.367885,4.864598
Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5,2,1,118,Light and Cosy Appt near Vondelpark,52.361553,4.853056
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,2,2,107,**Unique Apartment & Best Location in Amsterdam**,52.362466,4.851391
Entire home/apt,Amsterdam,De Baarsjes / Oud West,28,4.5,4,2,119,Parkview apartment with garden.,52.362132,4.850445
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.5,3,2,107,Nice modern apartment in West!,52.367559,4.85035
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,108,3-room apt. close to lively square,52.367508,4.852259
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,5,3,2,107,stained glass apt near vondelpark,52.361234,4.850679
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,2,114,Charming & bright 2-bedroom apartment with balcony,52.372867,4.857348
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,2,0,108,Cosy apartment in De Baarsjes near Vondelpark,52.362266,4.857469
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,2,114,Perfect Space for 2 (+1 Child),52.364381,4.859966
Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,5,2,1,119,Nice and comfortable home in Amsterdam-West | 2P,52.365913,4.851404
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,124,"Amazing, light, comfortable apartment in Amsterdam",52.364458,4.855972
Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5,2,1,114,Luxury apartment next to vondelpark,52.367772,4.856834
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,123,Comfortable Appartment on a great location,52.365359,4.852337
Entire home/apt,Amsterdam,De Baarsjes / Oud West,178,4.5,4,2,114,Town oasis (2-4 pers) next to park,52.368116,4.849852
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,2,119,Garden appartment for family near citycenter,52.368982,4.850951
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,1,108,Quiet apartment in the right spot!,52.366442,4.850692
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,2,1,118,Light & Stylish 2 room apartment,52.367348,4.851978
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,4,1,119,Cozy quiet spacious apartment near the city centre,52.36198,4.857506
Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,5,3,2,119,"Beautiful appartement, in cosy neighborhood",52.368214,4.852493
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,114,Lovely West appartment close to Vondelpark,52.363031,4.856206
Entire home/apt,Amsterdam,De Baarsjes / Oud West,25,4.5,2,2,118,Amsterdam Feeling + roofterrace + 2 bikes,52.366412,4.85468
Entire home/apt,Amsterdam,De Baarsjes / Oud West,23,4.5,2,1,119,lovely apartment with balcony,52.36104,4.85971
Entire home/apt,Amsterdam,Slotervaart,4,5,2,1,118,Park view apartment in Amsterdam!,52.366355,4.848243
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,118,Unique ground-floor apartment with garden in West,52.365568,4.851286
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4,4,2,119,Rembrandtpark,52.367962,4.852898
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,4,2,119,Amsterdam apartment incl. garden,52.368403,4.860637
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,2,118,Big apartment near Vondelpark,52.361968,4.856151
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5,2,1,118,Beautiful apt with canal view,52.367442,4.85952
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.5,2,1,108,house citycentre with garden & view,52.364383,4.860371
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,5,2,1,108,Cosy apartment near the centre,52.363547,4.8634
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,118,Spacious great apartment in cozy neighborhood,52.361017,4.851953
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,119,Cute apartment in great neighbourhood,52.368737,4.848904
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,1,118,Charming Apartment with Canal View!,52.360993,4.858299
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,3,2,117,"EXCELLENT APARTMENT,PERFECTLY LOCATED,AMST,CENTRAL",52.361592,4.854581
Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,5,2,1,114,Sunny apartment amsterdam west,52.367365,4.851701
Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4,2,1,114,Cozy Apartment (10 min City Centre),52.36312,4.860345
Entire home/apt,Amsterdam,De Baarsjes / Oud West,24,5,2,1,119,Design apartment in De Baarsjes,52.366904,4.852735
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,2,1,114,"Apartment with garden, 15min to CS",52.366912,4.852652
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,118,Experience Amsterdam's local life!,52.365835,4.850945
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,2,1,119,Cozy apartment at a great location,52.362546,4.857829
Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,4.5,2,1,118,Cosy apartment Amsterdam Old-West,52.361394,4.852697
Entire home/apt,Amsterdam,De Baarsjes / Oud West,80,4.5,2,1,119,"Stylish, cozy flat in vibrant Amsterdam Old West",52.361098,4.858935
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.5,2,1,118,Cute Home in Ams' Cute Old West,52.368461,4.849863
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,116,1 MONTH: LIGHT& COMFORTABLE APARTM.,52.366642,4.854083
Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,5,3,1,119,Luxurious apartment with big garden,52.365367,4.864223
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,3,1,108,Prachtig appartement nabij centrum,52.368011,4.850837
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,4,2,0,107,New Lovely Apartment near Vondelpark,52.361316,4.858856
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,117,Live like an Amsterdammer - in style,52.361885,4.859909
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4,2,1,114,Amsterdam apartment with terrace,52.367405,4.850817
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.5,2,1,108,Tastefull decorated apartment in Hip West,52.363457,4.855051
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,1,119,Amsterdam at its best,52.360829,4.856667
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,2,1,118,Cosy & clean groundfloor apartment,52.361291,4.859852
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,4.5,4,2,119,Cozy apartment in a nice neighborhood!,52.362732,4.854434
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,5,2,1,108,Become a real citizen of Amsterdam,52.363955,4.852565
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,119,Comfortable apartment near the famous Vondelpark!,52.361039,4.856416
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,119,Bright and spacious apartment at a canal,52.362362,4.859312
Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5,2,1,107,Vintage design place,52.367526,4.857937
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,4,2,119,Lovely cozy modern apartment (95m),52.361496,4.854891
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,119,Bright and spacious corner apartment with parkview,52.368035,4.850266
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,118,"Bright and cozy apartment, 10 min. from centre.",52.361832,4.856421
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,118,Sunny apartment with garden near Vondelpark,52.361586,4.859644
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,3,2,119,Spacious & bright double apt close to Vondelpark!,52.362945,4.85493
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5,4,1,108,"A fresh, bright apartment (70m2) with terrace",52.368193,4.856251
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5,2,1,119,Cozy modern ground floor appartment,52.36206,4.852747
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.5,2,1,124,Ground (2-) floor apartment in West,52.368422,4.859005
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,2,1,119,Clean and well designed appartment,52.362436,4.855135
Entire home/apt,Amsterdam,De Baarsjes / Oud West,28,4.5,3,1,116,Lovely apartment in Adam oud west,52.364643,4.863726
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,4.5,3,1,106,Centre apartment,52.363719,4.861835
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,2,1,119,"Lovely apartment, perfect location!",52.363765,4.861199
Entire home/apt,Amsterdam,De Baarsjes / Oud West,27,4.5,3,1,119,Luxury Bright Apt near Vondelpark & Centre,52.361319,4.862234
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,2,1,108,Robin's Place,52.367306,4.863573
Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,4.5,4,1,107,Cosy Duplex APT near Center & Vondelpark,52.364272,4.862645
Entire home/apt,Amsterdam,De Baarsjes / Oud West,72,5,2,1,119,luxury Vondelpark retreat,52.361288,4.862707
Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,4.5,2,1,119,charming apartment Amsterdam close to vondelpark,52.362441,4.863036
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,2,1,108,,52.365262,4.863998
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,107,Nice apartment near city centre,52.364407,4.863507
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5,4,2,119,mediterranean ambiance appartment,52.36769,4.862602
